label                                                                   backgroundColor                                data
"Angola  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:84.17,y:1.295,r:3}]
"Albania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:12.88,y:1.484,r:3}]
"United Arab Emirates  (Middle East & North Africa)"                    "rgba(82,238,65,0.3)"                          [{x:315.47,y:22.804,r:3}]
"Argentina  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:361.55,y:4.682,r:3}]
"Antigua and Barbuda  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:1.34,y:5.628,r:3}]
"Australia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:1054.55,y:18.16,r:3}]
"Austria  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:427.61,y:8.286,r:3}]
"Belgium  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:518.62,y:9.751,r:3}]
"Benin  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:7.13,y:0.491,r:3}]
"Burkina Faso  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:8.35,y:0.13,r:3}]
"Bulgaria  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:54.66,y:6.772,r:3}]
"Bahrain  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:25.71,y:26.538,r:3}]
"Bahamas, The  (Latin America & Caribbean)"                             "rgba(149,244,250,0.3)"                        [{x:8.24,y:4.292,r:3}]
"Belize  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:1.36,y:1.257,r:3}]
"Bermuda  (North America)"                                              "rgba(247,255,0,0.3)"                          [{x:6.1,y:9.943,r:3}]
"Bolivia  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:16.67,y:1.378,r:3}]
"Brazil  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:1695.82,y:1.99,r:3}]
"Barbados  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:4.59,y:5.844,r:3}]
"Brunei Darussalam  (East Asia & Pacific)"                              "rgba(255,192,226,0.3)"                        [{x:14.39,y:23.95,r:3}]
"Canada  (North America)"                                               "rgba(247,255,0,0.3)"                          [{x:1549.13,y:16.215,r:3}]
"Switzerland  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:551.54,y:5.283,r:3}]
"Chile  (Latin America & Caribbean)"                                    "rgba(149,244,250,0.3)"                        [{x:179.62,y:4.316,r:3}]
"China  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:4598.2,y:5.417,r:3}]
"Cote d'Ivoire  (Sub-Saharan Africa)"                                   "rgba(255,85,0,0.3)"                           [{x:24.22,y:0.351,r:3}]
"Cameroon  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:23.32,y:0.283,r:3}]
"Congo, Dem. Rep.  (Sub-Saharan Africa)"                                "rgba(255,85,0,0.3)"                           [{x:19.2,y:0.029,r:3}]
"Congo, Rep.  (Sub-Saharan Africa)"                                     "rgba(255,85,0,0.3)"                           [{x:11.85,y:0.341,r:3}]
"Colombia  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:243.98,y:1.516,r:3}]
"Comoros  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:0.52,y:0.176,r:3}]
"Cabo Verde  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:1.78,y:0.636,r:3}]
"Costa Rica  (Latin America & Caribbean)"                               "rgba(149,244,250,0.3)"                        [{x:30.61,y:1.835,r:3}]
"Cuba  (Latin America & Caribbean)"                                     "rgba(149,244,250,0.3)"                        [{x:60.8,y:2.696,r:3}]
"Cayman Islands  (Latin America & Caribbean)"                           "rgba(149,244,250,0.3)"                        [{x:1000000000,y:11.224,r:3}]
"Cyprus  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:27.83,y:7.963,r:3}]
"Djibouti  (Middle East & North Africa)"                                "rgba(82,238,65,0.3)"                          [{x:0.99,y:0.615,r:3}]
"Dominica  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.45,y:1.862,r:3}]
"Denmark  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:353.36,y:8.543,r:3}]
"Dominican Republic  (Latin America & Caribbean)"                       "rgba(149,244,250,0.3)"                        [{x:48.28,y:2.224,r:3}]
"Algeria  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:171,y:3.168,r:3}]
"Ecuador  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:61.76,y:2.344,r:3}]
"Egypt, Arab Rep.  (Middle East & North Africa)"                        "rgba(82,238,65,0.3)"                          [{x:162.81,y:2.514,r:3}]
"Spain  (Europe & Central Asia)"                                        "rgba(201,192,255,0.3)"                        [{x:1634.98,y:7.165,r:3}]
"Ethiopia  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:27.06,y:0.079,r:3}]
"Finland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:283.74,y:10.637,r:3}]
"Fiji  (East Asia & Pacific)"                                           "rgba(255,192,226,0.3)"                        [{x:3.52,y:0.595,r:3}]
"France  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:2923.46,y:5.686,r:3}]
"Faroe Islands  (Europe & Central Asia)"                                "rgba(201,192,255,0.3)"                        [{x:2.41,y:12.97,r:3}]
"Gabon  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:15.5,y:2.826,r:3}]
"United Kingdom  (Europe & Central Asia)"                               "rgba(201,192,255,0.3)"                        [{x:2875.46,y:8.414,r:3}]
"Ghana  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:28.52,y:0.395,r:3}]
"Gibraltar  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:1000000000,y:14.137,r:3}]
"Guinea  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:4.51,y:0.209,r:3}]
"Gambia, The  (Sub-Saharan Africa)"                                     "rgba(255,85,0,0.3)"                           [{x:0.96,y:0.258,r:3}]
"Greece  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:354.46,y:8.662,r:3}]
"Grenada  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:0.82,y:2.434,r:3}]
"Greenland  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:2.3,y:11.718,r:3}]
"Guatemala  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:39.13,y:0.81,r:3}]
"Guyana  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:1.92,y:2.083,r:3}]
"Honduras  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:13.78,y:1.194,r:3}]
"Haiti  (Latin America & Caribbean)"                                    "rgba(149,244,250,0.3)"                        [{x:6.54,y:0.247,r:3}]
"Hungary  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:157.29,y:5.463,r:3}]
"Indonesia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:510.22,y:1.769,r:3}]
"India  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:1186.91,y:1.31,r:3}]
"Ireland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:274.91,y:9.577,r:3}]
"Iran, Islamic Rep.  (Middle East & North Africa)"                      "rgba(82,238,65,0.3)"                          [{x:397.18,y:8.023,r:3}]
"Iraq  (Middle East & North Africa)"                                    "rgba(82,238,65,0.3)"                          [{x:131.61,y:3.194,r:3}]
"Iceland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:17.64,y:6.677,r:3}]
"Israel  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:216.76,y:9.34,r:3}]
"Italy  (Europe & Central Asia)"                                        "rgba(201,192,255,0.3)"                        [{x:2390.72,y:7.601,r:3}]
"Jamaica  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:13.67,y:3.756,r:3}]
"Jordan  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:21.97,y:3.552,r:3}]
"Japan  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:5037.9,y:9.449,r:3}]
"Kenya  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:35.89,y:0.267,r:3}]
"Cambodia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:10.35,y:0.279,r:3}]
"St. Kitts and Nevis  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:0.73,y:4.88,r:3}]
"Korea, Rep.  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:1002.21,y:10.369,r:3}]
"Kuwait  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:147.39,y:30.581,r:3}]
"Lao PDR  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:5.44,y:0.156,r:3}]
"Lebanon  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:28.82,y:4.193,r:3}]
"Liberia  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:0.85,y:0.153,r:3}]
"Libya  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:87.14,y:9.057,r:3}]
"St. Lucia  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:1.18,y:2.292,r:3}]
"Sri Lanka  (South Asia)"                                               "rgba(155,155,155,0.3)"                        [{x:40.71,y:0.616,r:3}]
"Luxembourg  (Europe & Central Asia)"                                   "rgba(201,192,255,0.3)"                        [{x:55.14,y:22.385,r:3}]
"Morocco  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:92.5,y:1.687,r:3}]
"Madagascar  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:9.41,y:0.094,r:3}]
"Mexico  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:1101.27,y:4.126,r:3}]
"Mali  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:9.75,y:0.075,r:3}]
"Malta  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:8.97,y:6.252,r:3}]
"Myanmar  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:31.86,y:0.192,r:3}]
"Mongolia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:5.62,y:4.578,r:3}]
"Mozambique  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:11.49,y:0.098,r:3}]
"Mauritania  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:4.03,y:0.567,r:3}]
"Mauritius  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:9.99,y:3.029,r:3}]
"New Caledonia  (East Asia & Pacific)"                                  "rgba(255,192,226,0.3)"                        [{x:1000000000,y:11.849,r:3}]
"Niger  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:5.4,y:0.053,r:3}]
"Nigeria  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:208.06,y:0.636,r:3}]
"Nicaragua  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:8.49,y:0.79,r:3}]
"Netherlands  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:936.22,y:10.541,r:3}]
"Norway  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:461.94,y:11.679,r:3}]
"Nepal  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:12.54,y:0.129,r:3}]
"New Zealand  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:133.27,y:8.029,r:3}]
"Pakistan  (South Asia)"                                                "rgba(155,155,155,0.3)"                        [{x:170.07,y:0.975,r:3}]
"Panama  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:24.52,y:2.107,r:3}]
"Peru  (Latin America & Caribbean)"                                     "rgba(149,244,250,0.3)"                        [{x:120.55,y:1.431,r:3}]
"Philippines  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:174.19,y:0.873,r:3}]
"Palau  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:0.19,y:10.333,r:3}]
"Papua New Guinea  (East Asia & Pacific)"                               "rgba(255,192,226,0.3)"                        [{x:8,y:0.733,r:3}]
"Poland  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:533.81,y:8.258,r:3}]
"Portugal  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:262,y:5.268,r:3}]
"Paraguay  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:18.5,y:0.736,r:3}]
"Qatar  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:115.27,y:46.684,r:3}]
"Romania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:208.18,y:4.657,r:3}]
"Rwanda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:4.79,y:0.055,r:3}]
"Saudi Arabia  (Middle East & North Africa)"                            "rgba(82,238,65,0.3)"                          [{x:519.79,y:16.085,r:3}]
"Sudan  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:54.52,y:0.341,r:3}]
"Senegal  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:13.37,y:0.416,r:3}]
"Singapore  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:192.22,y:7.466,r:3}]
"Solomon Islands  (East Asia & Pacific)"                                "rgba(255,192,226,0.3)"                        [{x:0.6,y:0.364,r:3}]
"Sierra Leone  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:2.5,y:0.12,r:3}]
"El Salvador  (Latin America & Caribbean)"                              "rgba(149,244,250,0.3)"                        [{x:21.43,y:1.09,r:3}]
"Sao Tome and Principe  (Sub-Saharan Africa)"                           "rgba(255,85,0,0.3)"                           [{x:0.18,y:0.515,r:3}]
"Suriname  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:3.53,y:3.915,r:3}]
"Sweden  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:513.96,y:5.328,r:3}]
"Swaziland  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:3.24,y:0.95,r:3}]
"Syrian Arab Republic  (Middle East & North Africa)"                    "rgba(82,238,65,0.3)"                          [{x:1000000000,y:3.367,r:3}]
"Chad  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:10.35,y:0.045,r:3}]
"Togo  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:3.16,y:0.278,r:3}]
"Thailand  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:291.38,y:3.842,r:3}]
"Tonga  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:0.34,y:1.176,r:3}]
"Trinidad and Tobago  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:27.87,y:35.455,r:3}]
"Tunisia  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:44.85,y:2.385,r:3}]
"Turkey  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:730.32,y:4.036,r:3}]
"Tanzania  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:27.36,y:0.143,r:3}]
"Uganda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:14.23,y:0.102,r:3}]
"Uruguay  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:30.36,y:2.472,r:3}]
"United States  (North America)"                                        "rgba(247,255,0,0.3)"                          [{x:14718.58,y:18.489,r:3}]
"St. Vincent and the Grenadines  (Latin America & Caribbean)"           "rgba(149,244,250,0.3)"                        [{x:0.69,y:2.082,r:3}]
"Venezuela, RB  (Latin America & Caribbean)"                            "rgba(149,244,250,0.3)"                        [{x:315.6,y:6.37,r:3}]
"Vietnam  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:99.13,y:1.386,r:3}]
"Samoa  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:0.61,y:1.039,r:3}]
"Yemen, Rep.  (Middle East & North Africa)"                             "rgba(82,238,65,0.3)"                          [{x:26.91,y:1,r:3}]
"South Africa  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:286.76,y:10.04,r:3}]
"Afghanistan  (South Asia)"                                             "rgba(155,155,155,0.3)"                        [{x:12.48,y:0.249,r:3}]
"Angola  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:75.49,y:1.354,r:3}]
"Albania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:12.04,y:1.495,r:3}]
"United Arab Emirates  (Middle East & North Africa)"                    "rgba(82,238,65,0.3)"                          [{x:253.54,y:21.797,r:3}]
"Argentina  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:332.97,y:4.41,r:3}]
"Antigua and Barbuda  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:1.2,y:5.906,r:3}]
"Australia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:926.56,y:18.2,r:3}]
"Austria  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:397.59,y:7.555,r:3}]
"Belgium  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:484.55,y:9.286,r:3}]
"Benin  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:7.09,y:0.504,r:3}]
"Burkina Faso  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:8.14,y:0.127,r:3}]
"Bulgaria  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:51.78,y:5.731,r:3}]
"Bahrain  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:22.93,y:22.815,r:3}]
"Bahamas, The  (Latin America & Caribbean)"                             "rgba(149,244,250,0.3)"                        [{x:7.82,y:4.63,r:3}]
"Belize  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:1.33,y:1.378,r:3}]
"Bermuda  (North America)"                                              "rgba(247,255,0,0.3)"                          [{x:5.8,y:6.927,r:3}]
"Bolivia  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:17.34,y:1.433,r:3}]
"Brazil  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:1667.01,y:1.866,r:3}]
"Barbados  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:4.6,y:5.807,r:3}]
"Brunei Darussalam  (East Asia & Pacific)"                              "rgba(255,192,226,0.3)"                        [{x:10.73,y:20.311,r:3}]
"Canada  (North America)"                                               "rgba(247,255,0,0.3)"                          [{x:1371.15,y:14.837,r:3}]
"Switzerland  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:539.52,y:5.377,r:3}]
"Chile  (Latin America & Caribbean)"                                    "rgba(149,244,250,0.3)"                        [{x:171.95,y:3.969,r:3}]
"China  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:5109.95,y:5.722,r:3}]
"Cote d'Ivoire  (Sub-Saharan Africa)"                                   "rgba(255,85,0,0.3)"                           [{x:24.27,y:0.287,r:3}]
"Cameroon  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:23.38,y:0.335,r:3}]
"Congo, Dem. Rep.  (Sub-Saharan Africa)"                                "rgba(255,85,0,0.3)"                           [{x:18.26,y:0.026,r:3}]
"Congo, Rep.  (Sub-Saharan Africa)"                                     "rgba(255,85,0,0.3)"                           [{x:9.59,y:0.431,r:3}]
"Colombia  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:233.82,y:1.599,r:3}]
"Comoros  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:0.52,y:0.172,r:3}]
"Cabo Verde  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:1.71,y:0.678,r:3}]
"Costa Rica  (Latin America & Caribbean)"                               "rgba(149,244,250,0.3)"                        [{x:30.56,y:1.76,r:3}]
"Cuba  (Latin America & Caribbean)"                                     "rgba(149,244,250,0.3)"                        [{x:62.08,y:2.646,r:3}]
"Cayman Islands  (Latin America & Caribbean)"                           "rgba(149,244,250,0.3)"                        [{x:1000000000,y:10.335,r:3}]
"Cyprus  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:25.94,y:7.438,r:3}]
"Djibouti  (Middle East & North Africa)"                                "rgba(82,238,65,0.3)"                          [{x:1.04,y:0.563,r:3}]
"Dominica  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.48,y:1.859,r:3}]
"Denmark  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:321.24,y:8.058,r:3}]
"Dominican Republic  (Latin America & Caribbean)"                       "rgba(149,244,250,0.3)"                        [{x:48.37,y:2.104,r:3}]
"Algeria  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:137.21,y:3.43,r:3}]
"Ecuador  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:62.51,y:2.448,r:3}]
"Egypt, Arab Rep.  (Middle East & North Africa)"                        "rgba(82,238,65,0.3)"                          [{x:188.98,y:2.569,r:3}]
"Spain  (Europe & Central Asia)"                                        "rgba(201,192,255,0.3)"                        [{x:1499.07,y:6.216,r:3}]
"Ethiopia  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:32.43,y:0.077,r:3}]
"Finland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:251.49,y:9.955,r:3}]
"Fiji  (East Asia & Pacific)"                                           "rgba(255,192,226,0.3)"                        [{x:2.87,y:1.252,r:3}]
"France  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:2693.82,y:5.434,r:3}]
"Faroe Islands  (Europe & Central Asia)"                                "rgba(201,192,255,0.3)"                        [{x:2.25,y:11.842,r:3}]
"Gabon  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:12.06,y:2.872,r:3}]
"United Kingdom  (Europe & Central Asia)"                               "rgba(201,192,255,0.3)"                        [{x:2367.12,y:7.569,r:3}]
"Ghana  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:25.97,y:0.325,r:3}]
"Gibraltar  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:1000000000,y:15.195,r:3}]
"Guinea  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:4.6,y:0.21,r:3}]
"Gambia, The  (Sub-Saharan Africa)"                                     "rgba(255,85,0,0.3)"                           [{x:0.9,y:0.266,r:3}]
"Greece  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:330,y:8.277,r:3}]
"Grenada  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:0.77,y:2.425,r:3}]
"Greenland  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:2.31,y:10.221,r:3}]
"Guatemala  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:37.73,y:0.822,r:3}]
"Guyana  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:2.02,y:2.085,r:3}]
"Honduras  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:14.48,y:1.066,r:3}]
"Haiti  (Latin America & Caribbean)"                                    "rgba(149,244,250,0.3)"                        [{x:6.58,y:0.23,r:3}]
"Hungary  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:129.96,y:4.847,r:3}]
"Indonesia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:539.58,y:1.872,r:3}]
"India  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:1323.89,y:1.431,r:3}]
"Ireland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:235.76,y:8.902,r:3}]
"Iran, Islamic Rep.  (Middle East & North Africa)"                      "rgba(82,238,65,0.3)"                          [{x:398.97,y:8.06,r:3}]
"Iraq  (Middle East & North Africa)"                                    "rgba(82,238,65,0.3)"                          [{x:111.66,y:3.488,r:3}]
"Iceland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:12.88,y:6.447,r:3}]
"Israel  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:208.06,y:8.612,r:3}]
"Italy  (Europe & Central Asia)"                                        "rgba(201,192,255,0.3)"                        [{x:2185.16,y:6.795,r:3}]
"Jamaica  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:12.03,y:2.835,r:3}]
"Jordan  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:23.81,y:3.493,r:3}]
"Japan  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:5231.38,y:8.619,r:3}]
"Kenya  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:37.02,y:0.314,r:3}]
"Cambodia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:10.4,y:0.328,r:3}]
"St. Kitts and Nevis  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:0.72,y:5.034,r:3}]
"Korea, Rep.  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:901.93,y:10.346,r:3}]
"Kuwait  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:105.89,y:30.3,r:3}]
"Lao PDR  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:5.83,y:0.204,r:3}]
"Lebanon  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:35.13,y:4.993,r:3}]
"Liberia  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:1.15,y:0.135,r:3}]
"Libya  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:63.02,y:9.448,r:3}]
"St. Lucia  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:1.18,y:2.197,r:3}]
"Sri Lanka  (South Asia)"                                               "rgba(155,155,155,0.3)"                        [{x:42.06,y:0.659,r:3}]
"Luxembourg  (Europe & Central Asia)"                                   "rgba(201,192,255,0.3)"                        [{x:50.38,y:20.877,r:3}]
"Morocco  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:92.89,y:1.654,r:3}]
"Madagascar  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:8.55,y:0.086,r:3}]
"Mexico  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:894.94,y:3.857,r:3}]
